entry_id,L,n,rho,oracle,mean,min_nll,best_of_top1pct
AF-A0A2A4S4X0-F1,151,1000,-0.12903445961209187,0.27999999999999997,0.08134962925693104,0.048780487804878044,0.25316455696202533
AF-A0A2A5A6F2-F1,439,1000,-0.17887038498053676,0.2035623409669211,0.10902933422761803,0.06779661016949151,0.15658362989323843
AF-A0A2C9VDY9-F1,91,1000,-0.2082052612810399,0.4838709677419355,0.10788451681453967,0.29268292682926833,0.29268292682926833
AF-A0A2D5MUB0-F1,595,1000,-0.2816299662576508,0.23089983022071306,0.09776772355471926,0.06692913385826772,0.22727272727272732
AF-A0A2D5Y081-F1,196,1000,-0.16852714060222038,0.32432432432432434,0.08332292700921316,0.047619047619047616,0.19199999999999998
AF-A0A2D6CTG5-F1,772,1000,-0.5064009839941328,0.2490066225165563,0.16952621186360153,0.19364599092284418,0.24103299856527977
AF-A0A2D6MBY5-F1,211,1000,-0.38264664281059924,0.22772277227722773,0.08733763433381668,0.1045751633986928,0.16374269005847952
AF-A0A2D6R5E1-F1,304,1000,-0.12362650140769707,0.33333333333333326,0.08290053510270409,0.056074766355140186,0.21212121212121213
AF-A0A2D6XN17-F1,499,1000,-0.09634340207982289,0.24038461538461536,0.06090634975755129,0.07852193995381061,0.11623246492985971
AF-A0A2D7SQ77-F1,181,1000,-0.2848083437219132,0.5846153846153845,0.2709166347898922,0.18181818181818185,0.46956521739130436
AF-A0A2D8FD95-F1,307,1000,-0.14106394995970095,0.21875,0.05848210976137365,0.07446808510638298,0.1552511415525114
AF-A0A2E0N866-F1,241,1000,-0.03634289401796096,0.24203821656050956,0.03965731889442541,0.030075187969924814,0.04316546762589928
AF-A0A2E0QA07-F1,427,1000,-0.3468599943848355,0.35000000000000003,0.151977885851154,0.2246376811594203,0.26294820717131473
AF-A0A2E0QPB3-F1,355,1000,-0.04344355335501736,0.18881118881118883,0.04751633005137973,0.08733624454148473,0.08733624454148473
AF-A0A2E0YCT5-F1,130,1000,-0.3274868876363843,0.5161290322580645,0.15024265937584055,0.37362637362637363,0.4390243902439025
AF-A0A2E1AYZ6-F1,235,1000,-0.09113138334064556,0.3157894736842105,0.07676146381638593,0.14173228346456693,0.17094017094017094
AF-A0A2E1ZD16-F1,433,1000,-0.36902103132665287,0.3891891891891892,0.18716421320743976,0.23676012461059193,0.25368731563421826
AF-A0A2E4D8U5-F1,157,1000,-0.025609000360137746,0.22891566265060243,0.047262650750125534,0.032,0.051948051948051945
AF-A0A2E4J0W6-F1,148,1000,-0.46995732798512163,0.45714285714285713,0.15806076697170682,0.05633802816901408,0.34782608695652173
AF-A0A2E6LTS5-F1,494,1000,0.0004564389069443305,0.1557377049180328,0.043567058959794534,0.03418803418803419,0.05445544554455446
AF-A0A2E6TW26-F1,634,1000,-0.07214061952940855,0.14992927864214992,0.0719984711609079,0.05128205128205128,0.1060842433697348
AF-A0A2E9K7C2-F1,619,1000,-0.5622695783240956,0.375,0.1741299582570799,0.22399999999999998,0.3618677042801557
AF-A0A2G1XCI6-F1,85,1000,-0.3266632463758742,0.6885245901639345,0.19910910581136523,0.10909090909090909,0.4333333333333333
AF-A0A2G6M8A1-F1,358,1000,-0.15569499390522504,0.3181818181818182,0.11727814108262367,0.12371134020618557,0.2038834951456311
AF-A0A2G9M4L5-F1,412,1000,0.12103363233500732,0.11794871794871793,0.04670393954847106,0.07051282051282051,0.08092485549132948
AF-A0A2H0A271-F1,421,1000,-0.16858156232785093,0.22916666666666669,0.07505506763438598,0.08239700374531836,0.11846689895470383
AF-A0A2H0H7C1-F1,82,1000,-0.04147825755390112,0.4,0.06400469580756687,0.22727272727272727,0.22727272727272727
AF-A0A2H0Q2M3-F1,115,1000,-0.27711434343818436,0.6216216216216216,0.18615202868173067,0.13953488372093023,0.4927536231884058
AF-A0A2H3IPX0-F1,361,1000,0.07331675487896719,0.1059190031152648,0.028704194302091077,0.02717391304347826,0.03539823008849557
AF-A0A2H6AFC7-F1,178,1000,-0.17472823108409613,0.41304347826086957,0.08480980083297075,0.125,0.20895522388059704
AF-A0A2I0R2F5-F1,61,1000,-0.5392067408675096,0.6,0.16324453179775636,0.0,0.5555555555555556
AF-A0A2I2F664-F1,511,1000,-0.31393571490230665,0.4471744471744472,0.3380298442627387,0.4,0.4114583333333333
AF-A0A2I9E7M5-F1,82,1000,-0.11808468949695347,0.43478260869565216,0.06803121578308648,0.0,0.13114754098360656
AF-A0A2J6IW42-F1,211,1000,-0.07186303704095336,0.14213197969543145,0.04018223708330693,0.015625,0.0972972972972973
AF-A0A2K3UVQ0-F1,361,1000,-0.23035738824178495,0.27702702702702703,0.07613739032364136,0.045283018867924525,0.2662538699690402
AF-A0A2L0SN56-F1,313,1000,0.004798491443029848,0.18410041841004182,0.04552904988375924,0.0,0.18410041841004182
AF-A0A2L2XE31-F1,97,1000,-0.05106408442241016,0.17582417582417584,0.02885290680242052,0.025,0.08108108108108109
AF-A0A2M7FZN8-F1,346,1000,0.0012509776797684949,0.14525139664804468,0.03810267714405513,0.0072992700729927005,0.059602649006622516
AF-A0A2M7GGS1-F1,175,1000,-0.08249705259817659,0.2595419847328244,0.053238623073861034,0.12903225806451613,0.12903225806451613
AF-A0A2M7UNG4-F1,238,1000,-0.12201193032370984,0.24161073825503354,0.0928819652152448,0.18965517241379312,0.18965517241379312
AF-A0A2M8W2G7-F1,304,1000,-0.039612231918902195,0.15444015444015444,0.04649477232181968,0.009900990099009901,0.08968609865470852
AF-A0A2M9NGL3-F1,350,1000,-0.03839925064083,0.16042780748663102,0.04507292407903654,0.05240174672489083,0.05240174672489083
AF-A0A2N0LCA7-F1,388,1000,-0.17652530679510905,0.1946308724832215,0.0683867051935911,0.01652892561983471,0.14448669201520914
AF-A0A2N1RNT5-F1,244,1000,0.06886169683446361,0.5625,0.10722057604615452,0.01694915254237288,0.3548387096774193
AF-A0A2N1WZQ5-F1,265,1000,0.028188839415065114,0.34599156118143454,0.09325229156937276,0.06666666666666667,0.13259668508287292
AF-A0A2N2ADJ2-F1,175,1000,0.06936350319866787,0.19259259259259262,0.05273637416545559,0.036036036036036036,0.1081081081081081
AF-A0A2N2MWP9-F1,298,1000,-0.04023553869093585,0.20849420849420852,0.06597485936461307,0.05333333333333333,0.15079365079365079
AF-A0A2N2WKP9-F1,376,1000,-0.11045757138515527,0.3061224489795918,0.08925321821484902,0.09174311926605504,0.16888888888888887
AF-A0A2N3IKK9-F1,652,1000,-0.1625628208392199,0.22956521739130437,0.08919537933483174,0.10071942446043165,0.12546125461254615
AF-A0A2N3ZG37-F1,401,1000,-0.03352734377182354,0.16860465116279066,0.060444578179123055,0.024999999999999998,0.09921671018276762
AF-A0A2N5JGB2-F1,208,1000,-0.15599396310398872,0.31578947368421056,0.08100397743855066,0.05714285714285715,0.21768707482993196
AF-A0A2N6PDX4-F1,127,1000,-0.24994420327433198,0.47916666666666663,0.15013657224374719,0.37837837837837834,0.37837837837837834
AF-A0A2N6T8X0-F1,169,1000,-0.3359700783120852,0.302158273381295,0.09566728486397147,0.2,0.24113475177304966
AF-A0A2N7WD38-F1,169,1000,-0.09130491159548443,0.2441860465116279,0.052791687200122325,0.11188811188811189,0.11188811188811189
AF-A0A2P4ERL3-F1,82,1000,-0.065969138764547,0.36363636363636365,0.05669365790219958,0.0,0.1639344262295082
AF-A0A2P4ZQ44-F1,280,1000,-0.11327117404722123,0.21969696969696972,0.05092065329091039,0.10041841004184102,0.10041841004184102
AF-A0A2P6G2U1-F1,130,1000,-0.025377565745379707,0.37894736842105264,0.07180307136804202,0.04,0.1518987341772152
AF-A0A2P6VGX3-F1,328,1000,-0.16295395480357397,0.16064257028112447,0.05119462832366499,0.0,0.11363636363636362
AF-A0A2P8DK36-F1,364,1000,-0.29268266999965614,0.3230240549828179,0.12840888862176206,0.13095238095238096,0.20833333333333334
AF-A0A2P8NGZ9-F1,199,1000,-0.026956053003743544,0.2828282828282828,0.04567594167408183,0.0,0.09411764705882353
AF-A0A2R3JP47-F1,208,1000,-0.0427481352926779,0.23255813953488375,0.05171061825873565,0.09210526315789473,0.15
AF-A0A2R6MPP7-F1,100,1000,0.023354149177022665,0.3255813953488372,0.05131780552568057,0.0,0.1
AF-A0A2R6PPA0-F1,232,1000,-0.5082238527599839,0.3612903225806452,0.18507477659326735,0.25396825396825395,0.3157894736842105
AF-A0A2R7JQF2-F1,103,1000,-0.4511808079684243,0.39999999999999997,0.16074269062727417,0.28571428571428575,0.30000000000000004
AF-A0A2R7QK65-F1,313,1000,-0.02415378851593536,0.10526315789473684,0.024836006928838784,0.030303030303030304,0.08333333333333334
AF-A0A2S1R5F9-F1,391,1000,-0.18365085984668333,0.21404682274247488,0.09290396280386759,0.15267175572519082,0.15267175572519082
AF-A0A2S3ZWT4-F1,175,1000,-0.11857213357109506,0.5611510791366906,0.09122049851801443,0.0,0.41428571428571426
AF-A0A2S8WA06-F1,148,1000,-0.1201119245135197,0.4745762711864407,0.11435908309765813,0.10169491525423728,0.41269841269841273
AF-A0A2S9GX69-F1,130,1000,-0.0947204465289815,0.7321428571428572,0.2721381566585771,0.06060606060606061,0.21052631578947367
AF-A0A2S9HEL2-F1,133,1000,-0.31112472898857507,0.5,0.06285742048953419,0.4347826086956522,0.5
AF-A0A2S9IIS2-F1,82,1000,-0.1443000358672264,0.7241379310344828,0.10569847210851999,0.1754385964912281,0.19230769230769232
AF-A0A2S9IPA0-F1,88,1000,-0.5517628832572654,0.7017543859649122,0.3861945889407402,0.34285714285714286,0.6428571428571429
AF-A0A2S9J4D6-F1,97,1000,0.02249026882395762,0.4225352112676056,0.10670202642791463,0.0,0.14035087719298245
AF-A0A2S9JZK3-F1,97,1000,-0.2906780900128277,0.5714285714285714,0.17574024646157183,0.5,0.5263157894736842
AF-A0A2S9K7J0-F1,397,1000,-0.22543397193741208,0.23076923076923078,0.0874303370798815,0.1142857142857143,0.16216216216216217
AF-A0A2S9P5T1-F1,289,1000,-0.29691033896496993,0.3022222222222222,0.10642133003281103,0.04395604395604396,0.23783783783783788
AF-A0A2S9SXG5-F1,94,1000,-0.11346987222624172,0.40579710144927533,0.08072523793855012,0.04081632653061225,0.18867924528301885
AF-A0A2S9WT57-F1,61,1000,-0.15492554758769334,0.5454545454545454,0.10564820361398619,0.0,0.5263157894736842
AF-A0A2S9WYQ0-F1,244,1000,0.006598322710040981,0.41333333333333333,0.13352136123625233,0.125,0.2686567164179105
AF-A0A2S9XIK9-F1,214,1000,-0.06709137005519183,0.225,0.0720875682023887,0.0784313725490196,0.18032786885245902
AF-A0A2S9Y3I5-F1,226,1000,-0.14463941444125322,0.26666666666666666,0.07964959376803706,0.1323529411764706,0.15492957746478872
AF-A0A2T0AML6-F1,457,1000,-0.3061381254760702,0.20537897310513448,0.06379631715392878,0.20418848167539266,0.20418848167539266
AF-A0A2T0BIF8-F1,343,1000,-0.24193689164933013,0.24545454545454548,0.10621306864176994,0.08910891089108912,0.20192307692307693
AF-A0A2T0FLG8-F1,67,1000,-0.10095875700083935,0.3111111111111111,0.04391325620297617,0.05555555555555555,0.08888888888888889
AF-A0A2T0FR61-F1,292,1000,-0.14386196851030308,0.382608695652174,0.10549208661224165,0.05925925925925927,0.19689119170984457
AF-A0A2T0LXV4-F1,172,1000,-0.2110647473848509,0.34328358208955223,0.11006857504550854,0.0816326530612245,0.26168224299065423
AF-A0A2T0M0R1-F1,220,1000,-0.5525779194661918,0.5671641791044776,0.31411111977418454,0.32989690721649484,0.4848484848484848
AF-A0A2T0M2U8-F1,55,1000,-0.07293826502714044,0.4210526315789474,0.032594036803638045,0.07142857142857144,0.2727272727272727
AF-A0A2T0MBW4-F1,280,1000,-0.1289046026910882,0.2706766917293233,0.07698978862372835,0.10526315789473684,0.15311004784688995
AF-A0A2T0QQK0-F1,208,1000,-0.15944087588910236,0.425925925925926,0.09211663911014557,0.17204301075268816,0.425925925925926
AF-A0A2T0RBW9-F1,605,1000,0.006800606410489242,0.10423452768729642,0.02945754775614329,0.02831858407079646,0.07445008460236886
AF-A0A2T0RK09-F1,424,1000,-0.21741909783508453,0.18433179723502305,0.07915941687858898,0.10344827586206896,0.1407766990291262
AF-A0A2T0SH52-F1,193,1000,-0.38396601637944977,0.4411764705882353,0.09818341434647666,0.17283950617283952,0.20408163265306123
AF-A0A2T0SUH3-F1,143,1000,-0.1689898711704861,0.20689655172413793,0.058894038154874255,0.03773584905660377,0.20689655172413793
AF-A0A2T0T7F3-F1,208,1000,-0.2627131795034457,0.5503355704697986,0.25658409632445894,0.05,0.5405405405405405
AF-A0A2T0TLR3-F1,91,1000,-0.2857212798927543,0.5172413793103449,0.1308668276159691,0.038461538461538464,0.391304347826087
AF-A0A2T0UNW0-F1,256,1000,-0.16223042341659633,0.3151515151515151,0.09269822976950085,0.19819819819819823,0.2857142857142857
AF-A0A2T0WID1-F1,67,1000,-0.648909243584958,0.8,0.3671846189809299,0.31578947368421056,0.7647058823529413
AF-A0A2T0X6J5-F1,322,1000,-0.17982545391954138,0.24505928853754938,0.10670963850843966,0.10050251256281406,0.13978494623655915
AF-A0A2T1AA74-F1,235,1000,-0.08923670441325096,0.32558139534883723,0.09778853838535263,0.03571428571428571,0.19895287958115185
AF-A0A2T1E2I9-F1,109,1000,-0.22245707968849066,0.4000000000000001,0.06269618058483312,0.0,0.10909090909090909
AF-A0A2T1EEL1-F1,217,1000,0.09134207215350329,0.24630541871921183,0.07684479851528539,0.10588235294117648,0.11904761904761904
AF-A0A2T1ET47-F1,116,1000,-0.22442796650890875,0.45454545454545453,0.08240673188066007,0.20512820512820512,0.3529411764705882
AF-A0A2T1G3E6-F1,526,1000,-0.16533771018787025,0.2155688622754491,0.07723847098166814,0.13176470588235292,0.19027484143763213
AF-A0A2T1GKG1-F1,145,1000,-0.21234735966400908,0.5,0.05846011531224336,0.2,0.2
AF-A0A2T4VGL5-F1,517,1000,-0.011910275918626723,0.07923930269413629,0.026982167461424046,0.02718446601941748,0.04580152671755726
AF-A0A2U0Z9J7-F1,64,1000,-0.23003258139595167,0.8085106382978724,0.12602293140105555,0.08333333333333334,0.08333333333333334
AF-A0A2U1CFQ9-F1,679,1000,-0.15868169512723992,0.22134387351778656,0.10342736051177787,0.057007125890736345,0.21632653061224488
AF-A0A2U3D935-F1,130,1000,-0.2987729295018648,0.6086956521739131,0.22982996676734238,0.26315789473684215,0.3488372093023256
AF-A0A2U3QKD5-F1,295,1000,-0.05913100702829984,0.2627118644067796,0.10032792721825326,0.01015228426395939,0.1702127659574468
AF-A0A2U8HIX8-F1,389,1000,0.06635278312345252,0.1917808219178082,0.061246752160748576,0.032,0.06711409395973153
AF-A0A2V4KJA9-F1,130,1000,-0.5114550927311496,0.42666666666666664,0.24863190426506984,0.30136986301369856,0.35616438356164387
AF-A0A2V5VVY0-F1,637,1000,-0.3182220321419924,0.2777777777777778,0.1354631833984099,0.06224066390041493,0.21682242990654205
AF-A0A2V9B2B7-F1,244,1000,-0.029537423618559853,0.15438596491228074,0.028779295940217588,0.0,0.03902439024390244
AF-A0A2V9BJA2-F1,268,1000,-0.08765795179229888,0.24050632911392406,0.058023156227031226,0.08053691275167785,0.125
AF-A0A2V9M850-F1,49,1000,0.0050417125301102485,0.6,0.0589302845384652,0.0,0.37499999999999994
AF-A0A2V9ZG32-F1,535,1000,-0.7222917829969573,0.40733197556008144,0.2997935965681913,0.3660714285714286,0.4070796460176991
AF-A0A2W1P719-F1,388,1000,-0.5071168606005835,0.42105263157894735,0.21268571065939457,0.23529411764705882,0.35344827586206895
AF-A0A2W4HUN4-F1,412,1000,-0.1695551376574533,0.18072289156626503,0.06226384702680214,0.013029315960912053,0.1282051282051282
AF-A0A2W5BIM3-F1,259,1000,-0.09958237964802531,0.16260162601626016,0.042412110444383984,0.0297029702970297,0.06666666666666667
AF-A0A2W5TRM1-F1,469,1000,0.08354507859690044,0.2113022113022113,0.06539651467134801,0.10029498525073745,0.10029498525073745
AF-A0A2X2SBS6-F1,80,1000,-0.03888627539381342,0.3636363636363636,0.026685800975476775,0.0,0.20689655172413793
AF-A0A2X3JHS4-F1,628,1000,-0.1901507168184662,0.16427104722792607,0.06512095958509156,0.055319148936170216,0.12288135593220338
AF-A0A2Z2K6J0-F1,187,1000,-0.1513053027578199,0.4210526315789474,0.06953711386219592,0.03773584905660377,0.34108527131782945
AF-A0A317CR35-F1,97,1000,-0.1253576341482884,0.6101694915254238,0.07411279731599651,0.0,0.5294117647058822
AF-A0A317DSL5-F1,175,1000,-0.16551703215982108,0.24615384615384617,0.06593472412638898,0.02127659574468085,0.1739130434782609
AF-A0A318BFI3-F1,241,1000,-0.34257932180383044,0.44791666666666663,0.18709586653747937,0.29508196721311475,0.3255813953488372
AF-A0A318CYP8-F1,343,1000,-0.02783024559455054,0.1546666666666667,0.05012742390440702,0.07766990291262137,0.1264367816091954
AF-A0A328B8W5-F1,460,1000,-0.1402911326100486,0.25789473684210523,0.11138802644804326,0.18855218855218858,0.20560747663551404
AF-A0A329W2Q4-F1,481,1000,-0.3573240503282104,0.44075829383886256,0.14331023789663397,0.1307901907356948,0.24479166666666669
AF-A0A331M6J1-F1,112,1000,-0.5066463618046693,0.619718309859155,0.14151999022638675,0.17543859649122806,0.619718309859155
AF-A0A345Q7Q2-F1,265,1000,0.09098094968642381,0.16161616161616163,0.04670865584967261,0.06481481481481481,0.08247422680412371
AF-A0A345ZGY2-F1,421,1000,-0.06856430600220659,0.18685121107266436,0.058893549480733574,0.0989399293286219,0.11666666666666667
AF-A0A349QZ74-F1,277,1000,-0.6032164760418687,0.5670103092783506,0.25320215471890695,0.029629629629629634,0.5257731958762887
AF-A0A351Q0R4-F1,796,1000,-0.2662130652307389,0.18681318681318682,0.08815667564061176,0.09374999999999999,0.16150740242261105
AF-A0A353VIJ6-F1,253,1000,-0.14508256949394904,0.25217391304347825,0.06560904902268797,0.02484472049689441,0.08484848484848485
AF-A0A354BRN4-F1,334,1000,0.060128138840686594,0.14634146341463414,0.034656919991092223,0.009174311926605505,0.06521739130434784
AF-A0A354MDC3-F1,169,1000,-0.35085983793140746,0.5344827586206896,0.16855806679132473,0.044444444444444446,0.3486238532110092
AF-A0A355DGN1-F1,487,1000,-0.10251247491846986,0.13445378151260506,0.053497288197245765,0.0970873786407767,0.0970873786407767
AF-A0A355DU87-F1,235,1000,0.04160880143121913,0.5595854922279793,0.19975748611659117,0.07518796992481203,0.3611111111111111
AF-A0A355F7A1-F1,301,1000,-0.202182013303356,0.1652892561983471,0.05970137115619279,0.04504504504504504,0.1111111111111111
AF-A0A355WCD5-F1,73,1000,-0.7544275921080789,0.9090909090909091,0.7049029774427065,0.9090909090909091,0.9090909090909091
AF-A0A356QP47-F1,313,1000,-0.3093611483585571,0.4027777777777778,0.11135132589741242,0.19444444444444445,0.28837209302325584
AF-A0A357CJQ5-F1,64,1000,-0.5881553157594782,0.7999999999999999,0.3610585744002501,0.6111111111111112,0.631578947368421
AF-A0A357KNS8-F1,46,1000,-0.7777511026643703,0.7999999999999999,0.47628059101515113,0.6363636363636364,0.761904761904762
AF-A0A365PM90-F1,544,1000,-0.015589159082959853,0.16842105263157897,0.05784849541008812,0.04555808656036446,0.11485148514851483
AF-A0A365VTB8-F1,343,1000,-0.3186311436816995,0.23076923076923075,0.10984888878863472,0.15254237288135594,0.1791044776119403
AF-A0A366SQK9-F1,55,1000,-0.024153904606170406,0.65,0.08921755923917013,0.0,0.09523809523809525
AF-A0A367QFZ5-F1,172,1000,-0.3103837978446591,0.47540983606557374,0.1622747960005755,0.24175824175824173,0.3333333333333333
AF-A0A368L0B7-F1,265,1000,-0.012530199601408628,0.16964285714285715,0.056543382183163515,0.06557377049180328,0.12206572769953054
AF-A0A368T2I9-F1,151,1000,-0.12316346280361098,0.2947368421052632,0.1171022607628469,0.12121212121212123,0.23170731707317077
AF-A0A368U486-F1,40,1000,-0.286628367336508,0.5714285714285714,0.14987328973786768,0.0,0.47058823529411764
AF-A0A369QN61-F1,346,1000,-0.06330250235431226,0.1846153846153846,0.051358087749368286,0.02909090909090909,0.06360424028268552
AF-A0A370AY71-F1,436,1000,-0.030538137294073918,0.08067940552016985,0.0290469737837628,0.014962593516209478,0.05316973415132924
AF-A0A376WQ63-F1,244,1000,-0.25799775162611194,0.28346456692913385,0.0576050466029424,0.019417475728155338,0.10619469026548672
AF-A0A377DDY4-F1,205,1000,-0.06666006503573954,0.2705882352941177,0.07408874210918126,0.0,0.16541353383458646
AF-A0A379FUC6-F1,466,1000,-0.5262613665486564,0.2518518518518519,0.14043103789408456,0.22289156626506024,0.25000000000000006
AF-A0A379WWE7-F1,256,1000,-0.34478959636407375,0.3711340206185567,0.10998603390525151,0.09150326797385623,0.20359281437125745
AF-A0A380XTN1-F1,163,1000,0.010689444243485023,0.2424242424242424,0.0174702270625244,0.0,0.0898876404494382
AF-A0A381PRJ2-F1,349,1000,-0.19293150703940867,0.1798941798941799,0.058774640059779226,0.11707317073170732,0.1798941798941799
AF-A0A382X2S3-F1,109,1000,-0.023336281042944988,0.3661971830985915,0.06367595274105266,0.0,0.25
AF-A0A386ZTL0-F1,79,1000,-0.33862847694930037,0.7647058823529411,0.23021870805839076,0.303030303030303,0.6285714285714287
AF-A0A395XFX7-F1,103,1000,-0.45899102071781883,0.6666666666666667,0.23263502698372712,0.23809523809523808,0.45833333333333326
AF-A0A399H5K7-F1,346,1000,-0.15270141122825395,0.2101694915254237,0.06271027132322095,0.09132420091324202,0.09132420091324202
AF-A0A399SLZ5-F1,308,1000,-0.047905306362236326,0.26706231454005935,0.06912102434937117,0.11206896551724138,0.11206896551724138
AF-A0A3A0BJJ3-F1,190,1000,-0.22974293655650233,0.2170542635658915,0.07510493165902576,0.12213740458015268,0.16071428571428573
AF-A0A3A4VZJ0-F1,232,1000,-0.2615941306932002,0.5149700598802395,0.3514967862281595,0.32653061224489793,0.40816326530612246
AF-A0A3A5RBA3-F1,307,1000,-0.120767195463214,0.17454545454545456,0.056351132346368765,0.058577405857740586,0.10045662100456622
AF-A0A3B0A4A6-F1,307,1000,-0.07396355413303322,0.18461538461538465,0.061146437637802115,0.08771929824561404,0.12244897959183673
AF-A0A3B0SBW8-F1,379,1000,-0.24302736693519467,0.28260869565217395,0.10727517074459096,0.03809523809523809,0.28260869565217395
AF-A0A3B0Z4N7-F1,283,1000,-0.08984026610600901,0.1257861635220126,0.029875857913914394,0.0,0.09561752988047809
AF-A0A3B8Y222-F1,265,1000,-0.113861602515303,0.22784810126582278,0.05620048435598051,0.0392156862745098,0.07792207792207792
AF-A0A3B9VUX9-F1,496,1000,-0.30937042429959327,0.2417582417582417,0.09317203287906539,0.13056379821958455,0.2417582417582417
AF-A0A3C1CFZ8-F1,82,1000,-0.5982576436870954,0.8181818181818182,0.2919555210849428,0.7368421052631577,0.7368421052631577
AF-A0A3C1LHA9-F1,382,1000,-0.10351927083555125,0.16129032258064516,0.056573878964716065,0.09427609427609428,0.09427609427609428
AF-A0A3C1V8E2-F1,130,1000,-0.3407052135651308,0.6371681415929203,0.19702171308805994,0.0779220779220779,0.30136986301369867
AF-A0A3D1JGZ9-F1,46,1000,-0.041188831989731785,0.7058823529411765,0.0674907005825041,0.0,0.0
AF-A0A3D1PMD5-F1,70,1000,-0.09088299050164353,0.20689655172413796,0.04673106228787982,0.1276595744680851,0.14814814814814814
AF-A0A3D1X5S9-F1,466,1000,-0.1602114743104389,0.20298507462686566,0.10092828570017197,0.11347517730496452,0.15438596491228068
AF-A0A3D2CUV1-F1,310,1000,-0.04830003391837772,0.163265306122449,0.023431125558219974,0.05970149253731343,0.060000000000000005
AF-A0A3D2FDT6-F1,226,1000,-0.3249322106494799,0.3553299492385787,0.172363518618884,0.17297297297297295,0.2887700534759358
AF-A0A3D2K3Q6-F1,334,1000,-0.22636202067942143,0.22127659574468084,0.06677036852694676,0.11458333333333336,0.18652849740932642
AF-A0A3D2RRE1-F1,485,1000,-0.24476290089524538,0.268235294117647,0.11120437329665972,0.1904761904761905,0.19999999999999998
AF-A0A3D3DN66-F1,127,1000,-0.37050535859073197,0.6666666666666666,0.1464501023272669,0.5,0.6666666666666666
AF-A0A3D4MBX7-F1,580,1000,-0.06023948250342284,0.16829745596868884,0.06475250536970123,0.014184397163120567,0.12525252525252523
AF-A0A3E2EHJ5-F1,124,1000,-0.5375896135966075,0.875,0.6543278854344126,0.6153846153846153,0.875
AF-A0A3E2SN93-F1,337,1000,-0.41027075305411886,0.34782608695652173,0.12299979842342108,0.046296296296296294,0.2868525896414343
AF-A0A3G1KRP4-F1,613,1000,-0.2652806606777732,0.18317757009345792,0.07590320564131935,0.10646387832699619,0.18317757009345792
AF-A0A3L7PN98-F1,361,1000,-0.19275862873721142,0.19354838709677416,0.05240062257137828,0.0068259385665529,0.19354838709677416
AF-A0A3M1RL80-F1,295,1000,-0.09942840578369641,0.58008658008658,0.15682179793032944,0.140625,0.21428571428571427
AF-A0A3M9YYD5-F1,430,1000,-0.5124377314526936,0.32352941176470584,0.15422444370911323,0.1843971631205674,0.27439024390243905
AF-A0A3N1XX21-F1,205,1000,-0.477697995442008,0.4122137404580153,0.17231334220096037,0.06896551724137931,0.4122137404580153
AF-A0A3N2FC79-F1,328,1000,-0.08256312380906206,0.2738095238095238,0.09942472219777015,0.04419889502762431,0.16853932584269662
AF-A0A3N4HFK2-F1,136,1000,-0.06048110657290916,0.42477876106194695,0.07894018031378072,0.03225806451612903,0.3023255813953488
AF-A0A3N5EKX0-F1,172,1000,-0.3588709629540258,0.5945945945945946,0.29954748073073556,0.2916666666666667,0.4375
AF-A0A3N5HAI0-F1,526,1000,-0.08858327772176908,0.10469314079422382,0.03570200611947348,0.05090909090909091,0.05090909090909091
AF-A0A3N5LHR7-F1,334,1000,-0.18108797272458427,0.2792792792792793,0.07042102424483164,0.2547169811320754,0.2547169811320754
AF-A0A3P0NH52-F1,343,1000,-0.2975708088522538,0.25783972125435545,0.12898591945151508,0.1693548387096774,0.18723404255319148
AF-A0A3Q9KR82-F1,391,1000,-0.20822236428822136,0.1714285714285714,0.06871751962600674,0.08396946564885498,0.1714285714285714
AF-A0A3R6YF55-F1,97,1000,-0.23246363769469117,0.4642857142857143,0.15178824668092236,0.041666666666666664,0.3404255319148936
AF-A0A3R7FQL6-F1,307,1000,-0.05094459305185292,0.23574144486692014,0.05446251655277883,0.07287449392712551,0.23574144486692014
AF-A0A3R7G1Y5-F1,262,1000,-0.25975637712254335,0.23893805309734514,0.0981128842042452,0.10091743119266054,0.1524663677130045
AF-A0A3R7PPC7-F1,1012,1000,-0.3785569592094339,0.5808917197452229,0.46233726553234417,0.4469096671949287,0.4935805991440798
AF-A0A3S0CXH6-F1,472,1000,-0.28591360520244086,0.16140350877192983,0.04633611208761263,0.11353711790393015,0.11353711790393015
AF-A0A3S5CTT9-F1,274,1000,0.1199887456557269,0.6046511627906977,0.14688380487039554,0.09302325581395349,0.21212121212121213
AF-A0A3T0I747-F1,175,1000,-0.14893440505433,0.3333333333333333,0.08892166721883236,0.29197080291970806,0.29197080291970806
AF-A0A409Y6P1-F1,346,1000,0.032537949950180674,0.07191011235955057,0.02832585936946747,0.03048780487804878,0.06289308176100629
AF-A0A410YLJ6-F1,82,1000,-0.06009216596141762,0.33333333333333337,0.04754954859755487,0.0,0.052631578947368425
AF-A0A415X864-F1,559,1000,-0.15883892397502167,0.22014925373134328,0.0774926705254679,0.09178743961352656,0.10884353741496597
AF-A0A417NBR4-F1,265,1000,-0.26980513294197705,0.26178010471204194,0.08546694567350051,0.12422360248447205,0.26178010471204194
AF-A0A418TB13-F1,151,1000,-0.0036170643754545482,0.1864406779661017,0.03756313669372557,0.02247191011235955,0.09917355371900827
