subset,model,range,cut,precision,valid_values,total_values
eval-test,marinfold-exp232-decontam-m2-p06-step145199,short,AUC,0.9497258409183398,217,217
eval-test,marinfold-exp232-decontam-m2-p06-step145199,short,L,0.11786912236024717,217,217
eval-test,marinfold-exp232-decontam-m2-p06-step145199,short,L/2,0.21586569485106644,217,217
eval-test,marinfold-exp232-decontam-m2-p06-step145199,short,L/5,0.43862473023360943,217,217
eval-test,marinfold-exp232-decontam-m2-p06-step145199,short,R,0.5698183742447792,217,217
eval-test-viral,marinfold-exp199-cw-p06-cool-step290400,all,AUC,0.931894792244792,13,13
eval-test-viral,marinfold-exp199-cw-p06-cool-step290400,all,L,0.4553930848140067,13,13
eval-test-viral,marinfold-exp199-cw-p06-cool-step290400,all,L/2,0.6400811501151428,13,13
eval-test-viral,marinfold-exp199-cw-p06-cool-step290400,all,L/5,0.7359257213371684,13,13
eval-test-viral,marinfold-exp199-cw-p06-cool-step290400,all,R,0.49726128073446085,13,13
eval-test-viral,marinfold-exp199-cw-p06-cool-step290400,long,AUC,0.9229329188500228,13,13
eval-test-viral,marinfold-exp199-cw-p06-cool-step290400,long,L,0.34099594410365686,13,13
eval-test-viral,marinfold-exp199-cw-p06-cool-step290400,long,L/2,0.5026385320240379,13,13
eval-test-viral,marinfold-exp199-cw-p06-cool-step290400,long,L/5,0.7149939858334972,13,13
eval-test-viral,marinfold-exp199-cw-p06-cool-step290400,long,R,0.4858419361566519,13,13
eval-test-viral,marinfold-exp199-cw-p06-cool-step290400,medium,AUC,0.9397011259573294,13,13
eval-test-viral,marinfold-exp199-cw-p06-cool-step290400,medium,L,0.1438771187768143,13,13
eval-test-viral,marinfold-exp199-cw-p06-cool-step290400,medium,L/2,0.2462822393866366,13,13
eval-test-viral,marinfold-exp199-cw-p06-cool-step290400,medium,L/5,0.4612475973695668,13,13
eval-test-viral,marinfold-exp199-cw-p06-cool-step290400,medium,R,0.5139914021707034,13,13
eval-test-viral,marinfold-exp199-cw-p06-cool-step290400,short,AUC,0.9469091774173714,13,13
eval-test-viral,marinfold-exp199-cw-p06-cool-step290400,short,L,0.11375481193652119,13,13
eval-test-viral,marinfold-exp199-cw-p06-cool-step290400,short,L/2,0.19703414604445574,13,13
eval-test-viral,marinfold-exp199-cw-p06-cool-step290400,short,L/5,0.39647813972464746,13,13
eval-test-viral,marinfold-exp199-cw-p06-cool-step290400,short,R,0.5417736223610929,13,13
eval-test-viral,marinfold-exp232-decontam-m1-p02-step145199,all,AUC,0.8831552590058003,13,13
eval-test-viral,marinfold-exp232-decontam-m1-p02-step145199,all,L,0.35103641355025617,13,13
eval-test-viral,marinfold-exp232-decontam-m1-p02-step145199,all,L/2,0.49334016349400256,13,13
eval-test-viral,marinfold-exp232-decontam-m1-p02-step145199,all,L/5,0.6104081659619437,13,13
eval-test-viral,marinfold-exp232-decontam-m1-p02-step145199,all,R,0.3846957121552264,13,13
eval-test-viral,marinfold-exp232-decontam-m1-p02-step145199,long,AUC,0.862387957454791,13,13
eval-test-viral,marinfold-exp232-decontam-m1-p02-step145199,long,L,0.2538359598308552,13,13
eval-test-viral,marinfold-exp232-decontam-m1-p02-step145199,long,L/2,0.3766380975269413,13,13
eval-test-viral,marinfold-exp232-decontam-m1-p02-step145199,long,L/5,0.5672473962395078,13,13
eval-test-viral,marinfold-exp232-decontam-m1-p02-step145199,long,R,0.36773128721134013,13,13
eval-test-viral,marinfold-exp232-decontam-m1-p02-step145199,medium,AUC,0.9075435082697113,13,13
eval-test-viral,marinfold-exp232-decontam-m1-p02-step145199,medium,L,0.1333940989809957,13,13
eval-test-viral,marinfold-exp232-decontam-m1-p02-step145199,medium,L/2,0.2159976303930281,13,13
eval-test-viral,marinfold-exp232-decontam-m1-p02-step145199,medium,L/5,0.3595512858514046,13,13
eval-test-viral,marinfold-exp232-decontam-m1-p02-step145199,medium,R,0.3904546254011911,13,13
eval-test-viral,marinfold-exp232-decontam-m1-p02-step145199,short,AUC,0.9233211837423306,13,13
eval-test-viral,marinfold-exp232-decontam-m1-p02-step145199,short,L,0.10667521321345595,13,13
eval-test-viral,marinfold-exp232-decontam-m1-p02-step145199,short,L/2,0.1893608551552153,13,13
eval-test-viral,marinfold-exp232-decontam-m1-p02-step145199,short,L/5,0.353746492610673,13,13
eval-test-viral,marinfold-exp232-decontam-m1-p02-step145199,short,R,0.4636377461585476,13,13
eval-test-viral,marinfold-exp232-decontam-m2-p06-step145199,all,AUC,0.9203205181233067,13,13
eval-test-viral,marinfold-exp232-decontam-m2-p06-step145199,all,L,0.4296554736844233,13,13
eval-test-viral,marinfold-exp232-decontam-m2-p06-step145199,all,L/2,0.6005872584446842,13,13
eval-test-viral,marinfold-exp232-decontam-m2-p06-step145199,all,L/5,0.7221759969050141,13,13
eval-test-viral,marinfold-exp232-decontam-m2-p06-step145199,all,R,0.4649131506122589,13,13
eval-test-viral,marinfold-exp232-decontam-m2-p06-step145199,long,AUC,0.91191317792994,13,13
eval-test-viral,marinfold-exp232-decontam-m2-p06-step145199,long,L,0.3178479027487355,13,13
eval-test-viral,marinfold-exp232-decontam-m2-p06-step145199,long,L/2,0.4741919215397873,13,13
eval-test-viral,marinfold-exp232-decontam-m2-p06-step145199,long,L/5,0.6598703341395379,13,13
eval-test-viral,marinfold-exp232-decontam-m2-p06-step145199,long,R,0.4519256807282768,13,13
eval-test-viral,marinfold-exp232-decontam-m2-p06-step145199,medium,AUC,0.9260975918238921,13,13
eval-test-viral,marinfold-exp232-decontam-m2-p06-step145199,medium,L,0.1404879248788847,13,13
eval-test-viral,marinfold-exp232-decontam-m2-p06-step145199,medium,L/2,0.24846438922511443,13,13
eval-test-viral,marinfold-exp232-decontam-m2-p06-step145199,medium,L/5,0.4282083494708267,13,13
eval-test-viral,marinfold-exp232-decontam-m2-p06-step145199,medium,R,0.4858027793660323,13,13
eval-test-viral,marinfold-exp232-decontam-m2-p06-step145199,short,AUC,0.929607498612933,13,13
eval-test-viral,marinfold-exp232-decontam-m2-p06-step145199,short,L,0.10878061042679185,13,13
eval-test-viral,marinfold-exp232-decontam-m2-p06-step145199,short,L/2,0.1906689326626017,13,13
eval-test-viral,marinfold-exp232-decontam-m2-p06-step145199,short,L/5,0.3859520328198479,13,13
eval-test-viral,marinfold-exp232-decontam-m2-p06-step145199,short,R,0.5128607573788382,13,13
eval-test-nonviral,marinfold-exp199-cw-p06-cool-step290400,all,AUC,0.9600415480940807,204,204
eval-test-nonviral,marinfold-exp199-cw-p06-cool-step290400,all,L,0.5993658859722154,204,204
eval-test-nonviral,marinfold-exp199-cw-p06-cool-step290400,all,L/2,0.7820485330264614,204,204
eval-test-nonviral,marinfold-exp199-cw-p06-cool-step290400,all,L/5,0.8849086361543527,204,204
eval-test-nonviral,marinfold-exp199-cw-p06-cool-step290400,all,R,0.6205713470423981,204,204
eval-test-nonviral,marinfold-exp199-cw-p06-cool-step290400,long,AUC,0.9538478009779837,204,204
eval-test-nonviral,marinfold-exp199-cw-p06-cool-step290400,long,L,0.4553744294706341,204,204
eval-test-nonviral,marinfold-exp199-cw-p06-cool-step290400,long,L/2,0.6665273641469645,204,204
eval-test-nonviral,marinfold-exp199-cw-p06-cool-step290400,long,L/5,0.8250853472252245,204,204
eval-test-nonviral,marinfold-exp199-cw-p06-cool-step290400,long,R,0.6014606590234527,204,204
eval-test-nonviral,marinfold-exp199-cw-p06-cool-step290400,medium,AUC,0.9706819561812374,204,204
eval-test-nonviral,marinfold-exp199-cw-p06-cool-step290400,medium,L,0.15820747902565566,204,204
eval-test-nonviral,marinfold-exp199-cw-p06-cool-step290400,medium,L/2,0.2951391660495511,204,204
eval-test-nonviral,marinfold-exp199-cw-p06-cool-step290400,medium,L/5,0.5658133859877167,204,204
eval-test-nonviral,marinfold-exp199-cw-p06-cool-step290400,medium,R,0.6461393324060853,204,204
eval-test-nonviral,marinfold-exp199-cw-p06-cool-step290400,short,AUC,0.9632993536111708,204,204
eval-test-nonviral,marinfold-exp199-cw-p06-cool-step290400,short,L,0.12193928570844191,204,204
eval-test-nonviral,marinfold-exp199-cw-p06-cool-step290400,short,L/2,0.231382102211349,204,204
eval-test-nonviral,marinfold-exp199-cw-p06-cool-step290400,short,L/5,0.48523959703969566,204,204
eval-test-nonviral,marinfold-exp199-cw-p06-cool-step290400,short,R,0.6441943158732929,204,204
eval-test-nonviral,marinfold-exp232-decontam-m1-p02-step145199,all,AUC,0.9281341239577148,204,204
eval-test-nonviral,marinfold-exp232-decontam-m1-p02-step145199,all,L,0.48335229868645807,204,204
eval-test-nonviral,marinfold-exp232-decontam-m1-p02-step145199,all,L/2,0.6453980323367318,204,204
eval-test-nonviral,marinfold-exp232-decontam-m1-p02-step145199,all,L/5,0.7781226308622494,204,204
eval-test-nonviral,marinfold-exp232-decontam-m1-p02-step145199,all,R,0.5000044558802577,204,204
eval-test-nonviral,marinfold-exp232-decontam-m1-p02-step145199,long,AUC,0.9162826929896578,204,204
eval-test-nonviral,marinfold-exp232-decontam-m1-p02-step145199,long,L,0.3640868168123295,204,204
eval-test-nonviral,marinfold-exp232-decontam-m1-p02-step145199,long,L/2,0.5285531025815392,204,204
eval-test-nonviral,marinfold-exp232-decontam-m1-p02-step145199,long,L/5,0.6919572083953697,204,204
eval-test-nonviral,marinfold-exp232-decontam-m1-p02-step145199,long,R,0.46803231085995456,204,204
eval-test-nonviral,marinfold-exp232-decontam-m1-p02-step145199,medium,AUC,0.9445426458002386,204,204
eval-test-nonviral,marinfold-exp232-decontam-m1-p02-step145199,medium,L,0.14514189956275123,204,204
eval-test-nonviral,marinfold-exp232-decontam-m1-p02-step145199,medium,L/2,0.2560414927744396,204,204
eval-test-nonviral,marinfold-exp232-decontam-m1-p02-step145199,medium,L/5,0.47588899139950624,204,204
eval-test-nonviral,marinfold-exp232-decontam-m1-p02-step145199,medium,R,0.5332001552701712,204,204
eval-test-nonviral,marinfold-exp232-decontam-m1-p02-step145199,short,AUC,0.9439615012613123,204,204
eval-test-nonviral,marinfold-exp232-decontam-m1-p02-step145199,short,L,0.11636353234165948,204,204
eval-test-nonviral,marinfold-exp232-decontam-m1-p02-step145199,short,L/2,0.21142674025228822,204,204
eval-test-nonviral,marinfold-exp232-decontam-m1-p02-step145199,short,L/5,0.4221980532325442,204,204
eval-test-nonviral,marinfold-exp232-decontam-m1-p02-step145199,short,R,0.5479956049682172,204,204
eval-test-nonviral,marinfold-exp232-decontam-m2-p06-step145199,all,AUC,0.9401447084350958,204,204
eval-test-nonviral,marinfold-exp232-decontam-m2-p06-step145199,all,L,0.522818589989823,204,204
eval-test-nonviral,marinfold-exp232-decontam-m2-p06-step145199,all,L/2,0.6958730941095063,204,204
eval-test-nonviral,marinfold-exp232-decontam-m2-p06-step145199,all,L/5,0.8200937216828718,204,204
eval-test-nonviral,marinfold-exp232-decontam-m2-p06-step145199,all,R,0.5422908132891113,204,204
eval-test-nonviral,marinfold-exp232-decontam-m2-p06-step145199,long,AUC,0.9310063052619998,204,204
eval-test-nonviral,marinfold-exp232-decontam-m2-p06-step145199,long,L,0.39441893185388677,204,204
eval-test-nonviral,marinfold-exp232-decontam-m2-p06-step145199,long,L/2,0.5782123018238725,204,204
eval-test-nonviral,marinfold-exp232-decontam-m2-p06-step145199,long,L/5,0.7395034200406425,204,204
eval-test-nonviral,marinfold-exp232-decontam-m2-p06-step145199,long,R,0.5166894999659095,204,204
eval-test-nonviral,marinfold-exp232-decontam-m2-p06-step145199,medium,AUC,0.9526358534283075,204,204
eval-test-nonviral,marinfold-exp232-decontam-m2-p06-step145199,medium,L,0.14898070792534623,204,204
eval-test-nonviral,marinfold-exp232-decontam-m2-p06-step145199,medium,L/2,0.2687930013252133,204,204
eval-test-nonviral,marinfold-exp232-decontam-m2-p06-step145199,medium,L/5,0.5082581712671798,204,204
eval-test-nonviral,marinfold-exp232-decontam-m2-p06-step145199,medium,R,0.5673357386486342,204,204
eval-test-nonviral,marinfold-exp232-decontam-m2-p06-step145199,short,AUC,0.9510078921436843,204,204
eval-test-nonviral,marinfold-exp232-decontam-m2-p06-step145199,short,L,0.11844829223835951,204,204
eval-test-nonviral,marinfold-exp232-decontam-m2-p06-step145199,short,L/2,0.21747137087288038,204,204
eval-test-nonviral,marinfold-exp232-decontam-m2-p06-step145199,short,L/5,0.44198132369625115,204,204
eval-test-nonviral,marinfold-exp232-decontam-m2-p06-step145199,short,R,0.5734480262999617,204,204
eval-denovo,marinfold-exp199-cw-p06-cool-step290400,all,AUC,0.9668991432687108,19,19
eval-denovo,marinfold-exp199-cw-p06-cool-step290400,all,L,0.5329435695209774,19,19
eval-denovo,marinfold-exp199-cw-p06-cool-step290400,all,L/2,0.7101715910451293,19,19
eval-denovo,marinfold-exp199-cw-p06-cool-step290400,all,L/5,0.849991560488971,19,19
eval-denovo,marinfold-exp199-cw-p06-cool-step290400,all,R,0.6188362267155597,19,19
eval-denovo,marinfold-exp199-cw-p06-cool-step290400,long,AUC,0.9553213531119651,19,19
eval-denovo,marinfold-exp199-cw-p06-cool-step290400,long,L,0.3609132960413365,19,19
eval-denovo,marinfold-exp199-cw-p06-cool-step290400,long,L/2,0.5336581883900565,19,19
eval-denovo,marinfold-exp199-cw-p06-cool-step290400,long,L/5,0.702963203652132,19,19
eval-denovo,marinfold-exp199-cw-p06-cool-step290400,long,R,0.5726387157407323,19,19
eval-denovo,marinfold-exp199-cw-p06-cool-step290400,medium,AUC,0.9834397078185254,19,19
eval-denovo,marinfold-exp199-cw-p06-cool-step290400,medium,L,0.17005127904159334,19,19
eval-denovo,marinfold-exp199-cw-p06-cool-step290400,medium,L/2,0.3257744902850888,19,19
eval-denovo,marinfold-exp199-cw-p06-cool-step290400,medium,L/5,0.5982044289354381,19,19
eval-denovo,marinfold-exp199-cw-p06-cool-step290400,medium,R,0.6838524343154223,19,19
eval-denovo,marinfold-exp199-cw-p06-cool-step290400,short,AUC,0.9881038372894593,19,19
eval-denovo,marinfold-exp199-cw-p06-cool-step290400,short,L,0.10814204769986879,19,19
eval-denovo,marinfold-exp199-cw-p06-cool-step290400,short,L/2,0.2152907029792181,19,19
eval-denovo,marinfold-exp199-cw-p06-cool-step290400,short,L/5,0.47876466123815437,19,19
eval-denovo,marinfold-exp199-cw-p06-cool-step290400,short,R,0.6806879233449692,19,19
eval-denovo,marinfold-exp232-decontam-m1-p02-step145199,all,AUC,0.9657666094306936,19,19
eval-denovo,marinfold-exp232-decontam-m1-p02-step145199,all,L,0.5202582284306678,19,19
eval-denovo,marinfold-exp232-decontam-m1-p02-step145199,all,L/2,0.6792731329048898,19,19
eval-denovo,marinfold-exp232-decontam-m1-p02-step145199,all,L/5,0.8086870540120508,19,19
eval-denovo,marinfold-exp232-decontam-m1-p02-step145199,all,R,0.5878697377395716,19,19
eval-denovo,marinfold-exp232-decontam-m1-p02-step145199,long,AUC,0.9522777617997155,19,19
eval-denovo,marinfold-exp232-decontam-m1-p02-step145199,long,L,0.3619474166160092,19,19
eval-denovo,marinfold-exp232-decontam-m1-p02-step145199,long,L/2,0.5264212852277451,19,19
eval-denovo,marinfold-exp232-decontam-m1-p02-step145199,long,L/5,0.6916077134638975,19,19
eval-denovo,marinfold-exp232-decontam-m1-p02-step145199,long,R,0.5481940978167771,19,19
eval-denovo,marinfold-exp232-decontam-m1-p02-step145199,medium,AUC,0.9841819406980472,19,19
eval-denovo,marinfold-exp232-decontam-m1-p02-step145199,medium,L,0.17148525915876867,19,19
eval-denovo,marinfold-exp232-decontam-m1-p02-step145199,medium,L/2,0.32031396583794775,19,19
eval-denovo,marinfold-exp232-decontam-m1-p02-step145199,medium,L/5,0.5625369972948849,19,19
eval-denovo,marinfold-exp232-decontam-m1-p02-step145199,medium,R,0.6666440278892976,19,19
eval-denovo,marinfold-exp232-decontam-m1-p02-step145199,short,AUC,0.9899099712791711,19,19
eval-denovo,marinfold-exp232-decontam-m1-p02-step145199,short,L,0.10815468748862009,19,19
eval-denovo,marinfold-exp232-decontam-m1-p02-step145199,short,L/2,0.21463385888163158,19,19
eval-denovo,marinfold-exp232-decontam-m1-p02-step145199,short,L/5,0.46990501211534735,19,19
eval-denovo,marinfold-exp232-decontam-m1-p02-step145199,short,R,0.6378740827807041,19,19
eval-denovo,marinfold-exp232-decontam-m2-p06-step145199,all,AUC,0.9637388263427876,19,19
eval-denovo,marinfold-exp232-decontam-m2-p06-step145199,all,L,0.5170273561240208,19,19
eval-denovo,marinfold-exp232-decontam-m2-p06-step145199,all,L/2,0.6716998018908437,19,19
eval-denovo,marinfold-exp232-decontam-m2-p06-step145199,all,L/5,0.8111038396723359,19,19
eval-denovo,marinfold-exp232-decontam-m2-p06-step145199,all,R,0.5913805855058719,19,19
eval-denovo,marinfold-exp232-decontam-m2-p06-step145199,long,AUC,0.9510462216543374,19,19
eval-denovo,marinfold-exp232-decontam-m2-p06-step145199,long,L,0.3549753929616025,19,19
eval-denovo,marinfold-exp232-decontam-m2-p06-step145199,long,L/2,0.5092282394150175,19,19
eval-denovo,marinfold-exp232-decontam-m2-p06-step145199,long,L/5,0.6851307103103919,19,19
eval-denovo,marinfold-exp232-decontam-m2-p06-step145199,long,R,0.5489256295770376,19,19
eval-denovo,marinfold-exp232-decontam-m2-p06-step145199,medium,AUC,0.9850692957557668,19,19
eval-denovo,marinfold-exp232-decontam-m2-p06-step145199,medium,L,0.1706016746384286,19,19
eval-denovo,marinfold-exp232-decontam-m2-p06-step145199,medium,L/2,0.32434137775586935,19,19
eval-denovo,marinfold-exp232-decontam-m2-p06-step145199,medium,L/5,0.5805048702695689,19,19
eval-denovo,marinfold-exp232-decontam-m2-p06-step145199,medium,R,0.6644382411293609,19,19
eval-denovo,marinfold-exp232-decontam-m2-p06-step145199,short,AUC,0.9862511814790917,19,19
eval-denovo,marinfold-exp232-decontam-m2-p06-step145199,short,L,0.10791616109494444,19,19
eval-denovo,marinfold-exp232-decontam-m2-p06-step145199,short,L/2,0.2132879287477784,19,19
eval-denovo,marinfold-exp232-decontam-m2-p06-step145199,short,L/5,0.47909501929704434,19,19
eval-denovo,marinfold-exp232-decontam-m2-p06-step145199,short,R,0.6463293748947398,19,19
eval-denovo-nonviral,marinfold-exp199-cw-p06-cool-step290400,all,AUC,0.9668991432687108,19,19
eval-denovo-nonviral,marinfold-exp199-cw-p06-cool-step290400,all,L,0.5329435695209774,19,19
eval-denovo-nonviral,marinfold-exp199-cw-p06-cool-step290400,all,L/2,0.7101715910451293,19,19
eval-denovo-nonviral,marinfold-exp199-cw-p06-cool-step290400,all,L/5,0.849991560488971,19,19
eval-denovo-nonviral,marinfold-exp199-cw-p06-cool-step290400,all,R,0.6188362267155597,19,19
eval-denovo-nonviral,marinfold-exp199-cw-p06-cool-step290400,long,AUC,0.9553213531119651,19,19
eval-denovo-nonviral,marinfold-exp199-cw-p06-cool-step290400,long,L,0.3609132960413365,19,19
eval-denovo-nonviral,marinfold-exp199-cw-p06-cool-step290400,long,L/2,0.5336581883900565,19,19
eval-denovo-nonviral,marinfold-exp199-cw-p06-cool-step290400,long,L/5,0.702963203652132,19,19
eval-denovo-nonviral,marinfold-exp199-cw-p06-cool-step290400,long,R,0.5726387157407323,19,19
eval-denovo-nonviral,marinfold-exp199-cw-p06-cool-step290400,medium,AUC,0.9834397078185254,19,19
eval-denovo-nonviral,marinfold-exp199-cw-p06-cool-step290400,medium,L,0.17005127904159334,19,19
eval-denovo-nonviral,marinfold-exp199-cw-p06-cool-step290400,medium,L/2,0.3257744902850888,19,19
eval-denovo-nonviral,marinfold-exp199-cw-p06-cool-step290400,medium,L/5,0.5982044289354381,19,19
eval-denovo-nonviral,marinfold-exp199-cw-p06-cool-step290400,medium,R,0.6838524343154223,19,19
eval-denovo-nonviral,marinfold-exp199-cw-p06-cool-step290400,short,AUC,0.9881038372894593,19,19
eval-denovo-nonviral,marinfold-exp199-cw-p06-cool-step290400,short,L,0.10814204769986879,19,19
eval-denovo-nonviral,marinfold-exp199-cw-p06-cool-step290400,short,L/2,0.2152907029792181,19,19
eval-denovo-nonviral,marinfold-exp199-cw-p06-cool-step290400,short,L/5,0.47876466123815437,19,19
eval-denovo-nonviral,marinfold-exp199-cw-p06-cool-step290400,short,R,0.6806879233449692,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m1-p02-step145199,all,AUC,0.9657666094306936,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m1-p02-step145199,all,L,0.5202582284306678,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m1-p02-step145199,all,L/2,0.6792731329048898,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m1-p02-step145199,all,L/5,0.8086870540120508,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m1-p02-step145199,all,R,0.5878697377395716,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m1-p02-step145199,long,AUC,0.9522777617997155,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m1-p02-step145199,long,L,0.3619474166160092,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m1-p02-step145199,long,L/2,0.5264212852277451,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m1-p02-step145199,long,L/5,0.6916077134638975,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m1-p02-step145199,long,R,0.5481940978167771,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m1-p02-step145199,medium,AUC,0.9841819406980472,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m1-p02-step145199,medium,L,0.17148525915876867,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m1-p02-step145199,medium,L/2,0.32031396583794775,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m1-p02-step145199,medium,L/5,0.5625369972948849,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m1-p02-step145199,medium,R,0.6666440278892976,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m1-p02-step145199,short,AUC,0.9899099712791711,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m1-p02-step145199,short,L,0.10815468748862009,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m1-p02-step145199,short,L/2,0.21463385888163158,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m1-p02-step145199,short,L/5,0.46990501211534735,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m1-p02-step145199,short,R,0.6378740827807041,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m2-p06-step145199,all,AUC,0.9637388263427876,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m2-p06-step145199,all,L,0.5170273561240208,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m2-p06-step145199,all,L/2,0.6716998018908437,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m2-p06-step145199,all,L/5,0.8111038396723359,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m2-p06-step145199,all,R,0.5913805855058719,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m2-p06-step145199,long,AUC,0.9510462216543374,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m2-p06-step145199,long,L,0.3549753929616025,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m2-p06-step145199,long,L/2,0.5092282394150175,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m2-p06-step145199,long,L/5,0.6851307103103919,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m2-p06-step145199,long,R,0.5489256295770376,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m2-p06-step145199,medium,AUC,0.9850692957557668,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m2-p06-step145199,medium,L,0.1706016746384286,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m2-p06-step145199,medium,L/2,0.32434137775586935,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m2-p06-step145199,medium,L/5,0.5805048702695689,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m2-p06-step145199,medium,R,0.6644382411293609,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m2-p06-step145199,short,AUC,0.9862511814790917,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m2-p06-step145199,short,L,0.10791616109494444,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m2-p06-step145199,short,L/2,0.2132879287477784,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m2-p06-step145199,short,L/5,0.47909501929704434,19,19
eval-denovo-nonviral,marinfold-exp232-decontam-m2-p06-step145199,short,R,0.6463293748947398,19,19
